<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>;<OPENINT>
TIKR_B;5;20190320;120000;207.05;207.24;206.9;206.9;26355;0
TIKR_B;5;20190320;120500;206.91;207.06;206.78;207.05;32530;0
TIKR_B;5;20190320;121000;207.05;207.09;206.9;207;22057;0
TIKR_B;5;20190320;121500;207;207.2;206.92;207.15;10526;0
TIKR_B;5;20190320;122000;207.14;207.31;207;207.12;39991;0
TIKR_B;5;20190320;122500;207.12;207.45;207;207.45;69800;0
TIKR_B;5;20190320;123000;207.42;207.55;207.26;207.4;54126;0
TIKR_B;5;20190320;123500;207.4;207.44;207.2;207.39;16110;0
TIKR_B;5;20190320;124000;207.4;207.49;207.27;207.4;30198;0
TIKR_B;5;20190320;124500;207.4;207.73;207.37;207.7;74993;0
TIKR_B;5;20190320;125000;207.66;207.8;207.61;207.7;35778;0
TIKR_B;5;20190320;125500;207.71;207.75;207.53;207.61;20707;0
TIKR_B;5;20190320;130000;207.57;207.65;207.35;207.53;37866;0
TIKR_B;5;20190320;130500;207.55;207.7;207.53;207.65;41211;0
TIKR_B;5;20190320;131000;207.65;207.72;207.65;207.7;8195;0
TIKR_B;5;20190320;131500;207.7;207.75;207.51;207.57;23712;0
TIKR_B;5;20190320;132000;207.6;207.77;207.56;207.64;27312;0
TIKR_B;5;20190320;132500;207.7;207.76;207.6;207.7;12413;0
TIKR_B;5;20190320;133000;207.68;207.71;207.55;207.58;10118;0
TIKR_B;5;20190320;133500;207.58;207.62;207.36;207.53;26386;0
TIKR_B;5;20190320;134000;207.53;207.67;207.42;207.58;44619;0
TIKR_B;5;20190320;134500;207.6;207.66;207.5;207.62;81196;0
TIKR_B;5;20190320;135000;207.62;207.7;207.6;207.64;24522;0
TIKR_B;5;20190320;135500;207.65;207.84;207.61;207.81;37126;0
TIKR_B;5;20190320;140000;207.81;207.95;207.8;207.8;34213;0
TIKR_B;5;20190320;140500;207.83;208.68;207.82;208.5;241919;0
TIKR_B;5;20190320;141000;208.54;209.25;208.5;208.78;311450;0
TIKR_B;5;20190320;141500;208.78;209.05;208.78;209;146403;0
TIKR_B;5;20190320;142000;208.92;209.1;208.9;208.94;82806;0
TIKR_B;5;20190320;142500;208.94;209;208.71;208.81;58442;0
TIKR_B;5;20190320;143000;208.85;209.1;208.84;209.1;75789;0
TIKR_B;5;20190320;143500;209.1;209.3;209.1;209.29;97961;0
TIKR_B;5;20190320;144000;209.29;209.37;208.85;208.88;118017;0
TIKR_B;5;20190320;144500;208.92;209.03;208.84;209;18121;0
TIKR_B;5;20190320;145000;208.95;209.05;208.83;208.97;40785;0
TIKR_B;5;20190320;145500;208.93;209;208.87;208.98;19907;0
TIKR_B;5;20190320;150000;208.97;209;208.77;208.82;47859;0
TIKR_B;5;20190320;150500;208.81;208.85;208.61;208.69;49722;0
TIKR_B;5;20190320;151000;208.69;208.69;208.41;208.5;76807;0
TIKR_B;5;20190320;151500;208.5;208.71;208.44;208.67;28331;0
TIKR_B;5;20190320;152000;208.68;208.7;208.5;208.51;8690;0
TIKR_B;5;20190320;152500;208.52;208.68;208.43;208.68;40985;0
TIKR_B;5;20190320;153000;208.65;208.74;208.63;208.7;11834;0
TIKR_B;5;20190320;153500;208.7;208.87;208.66;208.79;24381;0
TIKR_B;5;20190320;154000;208.78;208.82;208.68;208.72;13056;0
TIKR_B;5;20190320;154500;208.68;208.7;208.48;208.65;29657;0
TIKR_B;5;20190320;155000;208.68;208.68;208.3;208.43;79032;0
TIKR_B;5;20190320;155500;208.44;208.63;208.38;208.53;31519;0
TIKR_B;5;20190320;160000;208.58;208.95;208.55;208.84;31559;0
TIKR_B;5;20190320;160500;208.84;209.12;208.81;208.94;89901;0
TIKR_B;5;20190320;161000;208.94;208.99;208.7;208.85;31369;0
TIKR_B;5;20190320;161500;208.85;209;208.82;208.94;10386;0
TIKR_B;5;20190320;162000;208.95;209.08;208.9;209.05;14966;0
TIKR_B;5;20190320;162500;209.05;209.06;208.96;209.03;28228;0
TIKR_B;5;20190320;163000;209.03;209.04;208.87;208.93;15096;0
TIKR_B;5;20190320;163500;208.94;208.99;208.58;208.6;57145;0
TIKR_B;5;20190320;164000;208.58;208.89;208.56;208.89;21774;0
TIKR_B;5;20190320;164500;208.89;208.9;208.61;208.71;12992;0
TIKR_B;5;20190320;165000;208.7;208.77;208.62;208.7;11371;0
TIKR_B;5;20190320;165500;208.7;208.85;208.66;208.8;10962;0
TIKR_B;5;20190320;170000;208.8;209.07;208.8;209.02;35180;0
TIKR_B;5;20190320;170500;209.01;209.06;208.9;209.06;16349;0
TIKR_B;5;20190320;171000;209.05;209.1;208.82;208.94;26523;0
TIKR_B;5;20190320;171500;208.91;209.05;208.84;208.97;18545;0
TIKR_B;5;20190320;172000;208.97;209;208.78;208.84;33433;0
TIKR_B;5;20190320;172500;208.82;208.87;208.78;208.87;16539;0
TIKR_B;5;20190320;173000;208.89;209.5;208.89;209.34;207842;0
TIKR_B;5;20190320;173500;209.35;209.45;209.15;209.25;48609;0
TIKR_B;5;20190320;174000;209.25;209.3;209.06;209.09;22974;0
TIKR_B;5;20190320;174500;209.1;209.29;209.07;209.23;24398;0
TIKR_B;5;20190320;175000;209.23;209.43;208.92;209.28;80269;0
TIKR_B;5;20190320;175500;209.33;209.42;209.26;209.38;26427;0
TIKR_B;5;20190320;180000;209.4;209.58;209.22;209.22;175746;0
TIKR_B;5;20190320;180500;209.26;209.39;209.1;209.17;29744;0
TIKR_B;5;20190320;181000;209.13;209.18;208.9;209.08;45256;0
TIKR_B;5;20190320;181500;209.08;209.4;209.07;209.36;26878;0
TIKR_B;5;20190320;182000;209.38;209.68;209.35;209.41;109731;0
TIKR_B;5;20190320;182500;209.41;209.6;209.3;209.56;41340;0
TIKR_B;5;20190320;183000;209.56;209.72;209.55;209.71;71764;0
TIKR_B;5;20190320;183500;209.71;209.84;209.66;209.75;155589;0
TIKR_B;5;20190320;184500;209.8;209.8;209.8;209.8;157688;0
TIKR_B;5;20190321;095500;210.25;210.25;210.25;210.25;18068;0
TIKR_B;5;20190321;100000;210.27;211.3;210.26;211.1;378672;0
TIKR_B;5;20190321;100500;211.07;211.6;211.07;211.25;259711;0
TIKR_B;5;20190321;101000;211.27;211.4;211.04;211.05;132326;0
TIKR_B;5;20190321;101500;211.05;211.85;211;211.81;202569;0
TIKR_B;5;20190321;102000;211.8;212.29;211.77;212.09;223610;0
TIKR_B;5;20190321;102500;212.1;212.17;211.82;211.99;173594;0
TIKR_B;5;20190321;103000;211.98;212.14;211.87;212.01;66075;0
TIKR_B;5;20190321;103500;212.05;212.13;211.5;211.99;110914;0
TIKR_B;5;20190321;104000;212.02;212.08;211.9;211.9;27216;0
TIKR_B;5;20190321;104500;211.96;211.96;211.75;211.77;32116;0
TIKR_B;5;20190321;105000;211.82;211.82;211.63;211.63;33399;0
TIKR_B;5;20190321;105500;211.67;212.12;211.56;211.8;85582;0
TIKR_B;5;20190321;110000;211.84;212.02;211.4;211.78;143339;0
TIKR_B;5;20190321;110500;211.79;211.98;211.5;211.79;62133;0
TIKR_B;5;20190321;111000;211.79;211.8;211.45;211.5;75627;0
TIKR_B;5;20190321;111500;211.49;211.7;211.18;211.63;102659;0
TIKR_B;5;20190321;112000;211.63;211.74;211.52;211.68;46805;0
TIKR_B;5;20190321;112500;211.7;211.75;211.55;211.7;22788;0
TIKR_B;5;20190321;113000;211.69;211.85;211.56;211.66;48732;0
TIKR_B;5;20190321;113500;211.66;211.89;211.61;211.67;28862;0
TIKR_B;5;20190321;114000;211.67;211.88;211.6;211.72;29699;0
TIKR_B;5;20190321;114500;211.76;211.86;211.7;211.8;28469;0
TIKR_B;5;20190321;115000;211.8;211.85;211.73;211.8;20778;0
TIKR_B;5;20190321;115500;211.79;211.8;211.47;211.71;47705;0
TIKR_B;5;20190321;120000;211.71;212.08;211.66;212.02;76206;0
TIKR_B;5;20190321;120500;212.01;212.05;211.91;211.93;49165;0
TIKR_B;5;20190321;121000;211.94;212.02;211.94;211.95;55748;0
TIKR_B;5;20190321;121500;211.95;212.04;211.8;211.82;32070;0
TIKR_B;5;20190321;122000;211.82;212.08;211.81;212.07;41240;0
TIKR_B;5;20190321;122500;212.06;212.15;211.97;212.08;57865;0
TIKR_B;5;20190321;123000;212.08;212.27;212;212.08;105257;0
TIKR_B;5;20190321;123500;212.1;212.19;212.04;212.07;19637;0
TIKR_B;5;20190321;124000;212.07;212.12;212;212.09;7350;0
TIKR_B;5;20190321;124500;212.06;212.15;212;212.11;25150;0
TIKR_B;5;20190321;125000;212.09;212.12;212.03;212.08;5160;0
TIKR_B;5;20190321;125500;212.06;212.09;211.85;211.93;33844;0
TIKR_B;5;20190321;130000;211.93;212.01;211.76;211.99;51616;0
TIKR_B;5;20190321;130500;212;212.05;211.83;212.05;58107;0
TIKR_B;5;20190321;131000;212.01;212.05;211.85;211.9;59642;0
TIKR_B;5;20190321;131500;211.88;212;211.87;211.92;24584;0
TIKR_B;5;20190321;132000;211.92;211.93;211.71;211.79;30242;0
TIKR_B;5;20190321;132500;211.79;211.85;211.7;211.76;30908;0
TIKR_B;5;20190321;133000;211.76;211.8;211.7;211.74;31479;0
TIKR_B;5;20190321;133500;211.77;211.8;211.75;211.78;8958;0
TIKR_B;5;20190321;134000;211.79;211.8;211.72;211.75;13652;0
TIKR_B;5;20190321;134500;211.78;211.8;211.72;211.76;23227;0
TIKR_B;5;20190321;135000;211.77;211.8;211.72;211.73;13449;0
TIKR_B;5;20190321;135500;211.73;211.85;211.72;211.8;38583;0
TIKR_B;5;20190321;140000;211.8;211.96;211.78;211.93;35256;0
TIKR_B;5;20190321;140500;211.93;211.94;211.77;211.8;15907;0
TIKR_B;5;20190321;141000;211.79;211.8;211.44;211.44;100018;0
TIKR_B;5;20190321;141500;211.47;211.54;211.31;211.44;63486;0
TIKR_B;5;20190321;142000;211.44;211.65;211.37;211.5;30485;0
TIKR_B;5;20190321;142500;211.5;211.64;211.37;211.45;33242;0
TIKR_B;5;20190321;143000;211.45;211.59;211.4;211.5;18220;0
TIKR_B;5;20190321;143500;211.52;211.6;211.41;211.6;12084;0
TIKR_B;5;20190321;144000;211.54;211.62;211.5;211.62;15658;0
TIKR_B;5;20190321;144500;211.61;211.62;211.45;211.51;12378;0
TIKR_B;5;20190321;145000;211.5;211.5;210.79;210.93;162570;0
TIKR_B;5;20190321;145500;210.95;211;210.7;210.8;72983;0
TIKR_B;5;20190321;150000;210.82;211.15;210.7;211.13;130854;0
TIKR_B;5;20190321;150500;211.13;211.25;211.09;211.25;78097;0
TIKR_B;5;20190321;151000;211.25;211.34;211.22;211.29;98124;0
TIKR_B;5;20190321;151500;211.24;211.36;211.18;211.36;82560;0
TIKR_B;5;20190321;152000;211.31;211.45;211.2;211.34;102046;0
TIKR_B;5;20190321;152500;211.34;211.37;211.05;211.28;103830;0
TIKR_B;5;20190321;153000;211.31;211.31;210.86;211.09;112821;0
TIKR_B;5;20190321;153500;211.09;211.27;211;211.2;85845;0
TIKR_B;5;20190321;154000;211.2;211.35;211.09;211.35;90610;0
TIKR_B;5;20190321;154500;211.34;211.34;211.2;211.22;65007;0
TIKR_B;5;20190321;155000;211.22;211.47;211.19;211.42;72845;0
TIKR_B;5;20190321;155500;211.45;211.49;211.28;211.43;105806;0
TIKR_B;5;20190321;160000;211.43;211.78;211.4;211.76;69962;0
TIKR_B;5;20190321;160500;211.78;211.78;211.54;211.65;20036;0
TIKR_B;5;20190321;161000;211.62;211.62;211.45;211.46;29292;0
TIKR_B;5;20190321;161500;211.46;211.47;211.36;211.39;8898;0
TIKR_B;5;20190321;162000;211.37;211.37;210.97;211.35;52827;0
TIKR_B;5;20190321;162500;211.36;211.36;211.09;211.27;17498;0
TIKR_B;5;20190321;163000;211.3;211.34;211.12;211.2;29338;0
TIKR_B;5;20190321;163500;211.2;211.25;211.05;211.13;30601;0
TIKR_B;5;20190321;164000;211.19;211.26;211.05;211.08;20782;0
TIKR_B;5;20190321;164500;211.1;211.26;211.06;211.2;10823;0
TIKR_B;5;20190321;165000;211.2;211.34;211.2;211.34;14174;0
TIKR_B;5;20190321;165500;211.29;211.51;211.29;211.39;17593;0
TIKR_B;5;20190321;170000;211.42;211.55;211.36;211.49;51193;0
TIKR_B;5;20190321;170500;211.45;211.6;211.25;211.28;49921;0
TIKR_B;5;20190321;171000;211.28;211.36;211.04;211.05;35876;0
TIKR_B;5;20190321;171500;211.06;211.06;210.38;210.54;118314;0
TIKR_B;5;20190321;172000;210.52;210.84;210.5;210.8;30815;0
TIKR_B;5;20190321;172500;210.81;210.9;210.74;210.75;30573;0
TIKR_B;5;20190321;173000;210.71;210.77;210.43;210.69;52965;0
TIKR_B;5;20190321;173500;210.66;210.66;210.44;210.54;32605;0
TIKR_B;5;20190321;174000;210.5;210.53;210;210.1;171823;0
TIKR_B;5;20190321;174500;210.1;210.15;209.77;210.07;123110;0
TIKR_B;5;20190321;175000;210.04;210.12;209.78;209.88;65995;0
TIKR_B;5;20190321;175500;209.84;210.06;209.81;209.94;46961;0
TIKR_B;5;20190321;180000;209.96;210.38;209.87;210.23;83428;0
TIKR_B;5;20190321;180500;210.25;210.4;210.1;210.1;54391;0
TIKR_B;5;20190321;181000;210.12;210.17;210;210.08;22354;0
TIKR_B;5;20190321;181500;210.07;210.4;210.04;210.23;45448;0
TIKR_B;5;20190321;182000;210.21;210.37;210;210.06;38614;0
TIKR_B;5;20190321;182500;210.06;210.1;209.9;209.99;65193;0
TIKR_B;5;20190321;183000;209.99;210.07;209.85;209.98;35423;0
TIKR_B;5;20190321;183500;209.99;210.15;209.94;210;47995;0
TIKR_B;5;20190321;184500;210.61;210.61;210.61;210.61;183575;0
TIKR_B;5;20190322;095500;210.61;210.61;210.61;210.61;4032;0
TIKR_B;5;20190322;100000;210.65;210.84;210.09;210.16;80939;0
TIKR_B;5;20190322;100500;210.15;210.45;209.91;210.26;84745;0
TIKR_B;5;20190322;101000;210.13;210.47;210.1;210.47;26059;0
TIKR_B;5;20190322;101500;210.47;210.86;210.4;210.83;52435;0
TIKR_B;5;20190322;102000;210.85;210.9;210.6;210.68;33789;0
TIKR_B;5;20190322;102500;210.66;210.94;210.56;210.67;30034;0
TIKR_B;5;20190322;103000;210.64;210.82;210.58;210.59;12773;0
TIKR_B;5;20190322;103500;210.65;210.81;210.59;210.79;7930;0
TIKR_B;5;20190322;104000;210.8;211.09;210.79;211.05;49240;0
TIKR_B;5;20190322;104500;211.07;211.29;210.95;210.97;57421;0
TIKR_B;5;20190322;105000;210.97;211.19;210.93;211;38217;0
TIKR_B;5;20190322;105500;211.03;211.14;210.84;211;29403;0
TIKR_B;5;20190322;110000;210.96;210.97;210.81;210.94;20400;0
TIKR_B;5;20190322;110500;210.88;211.1;210.66;211.1;41619;0
TIKR_B;5;20190322;111000;211.09;211.13;210.79;210.86;21277;0
TIKR_B;5;20190322;111500;210.86;210.95;210.7;210.95;24256;0
TIKR_B;5;20190322;112000;210.95;210.96;210.47;210.53;31862;0
TIKR_B;5;20190322;112500;210.52;210.66;210.4;210.49;34627;0
TIKR_B;5;20190322;113000;210.49;210.59;210.23;210.24;52698;0
TIKR_B;5;20190322;113500;210.25;210.25;209.3;209.4;193340;0
TIKR_B;5;20190322;114000;209.46;209.54;209.06;209.24;132506;0
TIKR_B;5;20190322;114500;209.23;209.27;208.6;208.85;240645;0
TIKR_B;5;20190322;115000;208.85;208.98;208.61;208.77;95144;0
TIKR_B;5;20190322;115500;208.77;208.95;208.68;208.68;70238;0
TIKR_B;5;20190322;120000;208.71;209.19;208.58;209.07;68492;0
TIKR_B;5;20190322;120500;209.07;209.15;208.9;209.04;39447;0
TIKR_B;5;20190322;121000;209.06;209.13;208.79;209.11;58899;0
TIKR_B;5;20190322;121500;209.1;209.5;208.96;209.24;86201;0
TIKR_B;5;20190322;122000;209.24;209.53;209.15;209.46;50886;0
TIKR_B;5;20190322;122500;209.5;209.5;209.17;209.18;32721;0
TIKR_B;5;20190322;123000;209.17;209.18;208.89;209.07;41480;0
TIKR_B;5;20190322;123500;209.07;209.3;209.04;209.04;16929;0
TIKR_B;5;20190322;124000;209.04;209.14;208.9;209;16980;0
TIKR_B;5;20190322;124500;208.95;209.01;208.76;209.01;31083;0
TIKR_B;5;20190322;125000;209.01;209.06;208.82;208.9;11036;0
TIKR_B;5;20190322;125500;208.94;209.06;208.85;208.9;11303;0
TIKR_B;5;20190322;130000;208.95;208.99;208.74;208.75;47956;0
TIKR_B;5;20190322;130500;208.77;208.99;208.72;208.79;26532;0
TIKR_B;5;20190322;131000;208.79;208.92;208.62;208.65;69988;0
TIKR_B;5;20190322;131500;208.66;208.7;208.36;208.56;154919;0
TIKR_B;5;20190322;132000;208.55;208.91;208.51;208.89;15538;0
TIKR_B;5;20190322;132500;208.89;209.09;208.84;209.09;53439;0
TIKR_B;5;20190322;133000;209.1;209.55;209.09;209.25;105553;0
TIKR_B;5;20190322;133500;209.26;209.32;209.13;209.29;14198;0
TIKR_B;5;20190322;134000;209.29;209.3;209.05;209.1;13176;0
TIKR_B;5;20190322;134500;209.09;209.15;208.95;209.08;20621;0
TIKR_B;5;20190322;135000;209.04;209.26;208.96;209.09;10846;0
TIKR_B;5;20190322;135500;209.1;209.1;208.82;208.84;18815;0
TIKR_B;5;20190322;140000;208.86;208.97;208.82;208.97;6422;0
TIKR_B;5;20190322;140500;208.98;209.25;208.84;209.02;33237;0
TIKR_B;5;20190322;141000;209.02;209.2;208.94;209.08;15179;0
TIKR_B;5;20190322;141500;209.06;209.2;209.04;209.17;8779;0
TIKR_B;5;20190322;142000;209.18;209.27;209.1;209.26;22583;0
TIKR_B;5;20190322;142500;209.24;209.39;209.09;209.29;29953;0
TIKR_B;5;20190322;143000;209.25;209.31;209.19;209.21;6792;0
TIKR_B;5;20190322;143500;209.24;209.28;209.11;209.25;9522;0
TIKR_B;5;20190322;144000;209.15;209.15;208.91;209;14716;0
TIKR_B;5;20190322;144500;209;209.04;208.8;208.8;21365;0
TIKR_B;5;20190322;145000;208.8;208.8;208.6;208.68;31208;0
TIKR_B;5;20190322;145500;208.67;208.96;208.63;208.87;19403;0
TIKR_B;5;20190322;150000;208.87;209.03;208.86;208.9;23377;0
TIKR_B;5;20190322;150500;208.86;208.86;208.51;208.56;30042;0
TIKR_B;5;20190322;151000;208.51;208.56;208.2;208.31;143724;0
TIKR_B;5;20190322;151500;208.3;208.49;208.27;208.34;28366;0
TIKR_B;5;20190322;152000;208.31;208.51;208.3;208.36;29437;0
TIKR_B;5;20190322;152500;208.36;208.5;208.35;208.42;11217;0
TIKR_B;5;20190322;153000;208.39;208.45;208.3;208.44;44051;0
TIKR_B;5;20190322;153500;208.44;208.45;208.33;208.33;12034;0
TIKR_B;5;20190322;154000;208.32;208.57;208.31;208.57;13833;0
TIKR_B;5;20190322;154500;208.51;208.54;208.31;208.38;4459;0
TIKR_B;5;20190322;155000;208.38;208.4;208.25;208.39;35403;0
TIKR_B;5;20190322;155500;208.39;208.45;208.2;208.4;51583;0
TIKR_B;5;20190322;160000;208.39;208.45;208.22;208.42;10833;0
TIKR_B;5;20190322;160500;208.4;208.44;208.2;208.24;18246;0
TIKR_B;5;20190322;161000;208.21;208.4;208.2;208.22;32102;0
TIKR_B;5;20190322;161500;208.23;208.39;208.2;208.36;9794;0
TIKR_B;5;20190322;162000;208.39;208.49;208.31;208.31;13806;0
TIKR_B;5;20190322;162500;208.34;208.62;208.31;208.35;17330;0
TIKR_B;5;20190322;163000;208.37;208.83;208.37;208.65;26760;0
TIKR_B;5;20190322;163500;208.66;208.8;208.56;208.68;23294;0
TIKR_B;5;20190322;164000;208.69;208.72;208.1;208.12;50586;0
TIKR_B;5;20190322;164500;208.1;208.21;207.66;207.71;343926;0
TIKR_B;5;20190322;165000;207.7;207.88;207.49;207.49;117400;0
TIKR_B;5;20190322;165500;207.49;207.57;207.2;207.26;124738;0
TIKR_B;5;20190322;170000;207.2;207.42;207.05;207.11;77060;0
TIKR_B;5;20190322;170500;207.19;207.5;206.96;207.24;92715;0
TIKR_B;5;20190322;171000;207.26;207.44;207.2;207.24;31919;0
TIKR_B;5;20190322;171500;207.27;207.72;207.24;207.69;38506;0
TIKR_B;5;20190322;172000;207.69;207.8;207.45;207.45;33910;0
TIKR_B;5;20190322;172500;207.47;207.5;207.2;207.27;18984;0
TIKR_B;5;20190322;173000;207.26;207.4;207.18;207.26;12185;0
TIKR_B;5;20190322;173500;207.26;207.37;207.13;207.19;33497;0
TIKR_B;5;20190322;174000;207.15;207.26;206.88;207.1;102939;0
TIKR_B;5;20190322;174500;207.1;207.13;206.9;206.99;45531;0
TIKR_B;5;20190322;175000;206.97;207;206.81;206.87;40896;0
TIKR_B;5;20190322;175500;206.86;207.18;206.8;206.86;52750;0
TIKR_B;5;20190322;180000;206.82;207.29;206.7;207.2;38677;0
TIKR_B;5;20190322;180500;207.19;207.24;207.05;207.19;16588;0
TIKR_B;5;20190322;181000;207.18;207.39;207.08;207.37;33952;0
TIKR_B;5;20190322;181500;207.39;207.39;207;207.23;35222;0
TIKR_B;5;20190322;182000;207.23;207.35;207.02;207.16;33303;0
TIKR_B;5;20190322;182500;207.23;207.5;207.16;207.35;49683;0
TIKR_B;5;20190322;183000;207.35;207.57;207.32;207.51;44082;0
TIKR_B;5;20190322;183500;207.56;207.75;207.5;207.58;74467;0
TIKR_B;5;20190322;184500;207.7;207.7;207.7;207.7;117107;0
TIKR_B;5;20190325;095500;206.63;206.63;206.63;206.63;15796;0
TIKR_B;5;20190325;100000;206.66;206.66;205.55;206.11;361903;0
TIKR_B;5;20190325;100500;206.11;206.29;205.82;206.22;88766;0
TIKR_B;5;20190325;101000;206.2;206.3;206.07;206.1;42667;0
TIKR_B;5;20190325;101500;206.17;206.62;206.13;206.53;66199;0
TIKR_B;5;20190325;102000;206.58;207.24;206.53;207;89642;0
TIKR_B;5;20190325;102500;207.03;207.09;206.68;206.98;45419;0
TIKR_B;5;20190325;103000;206.98;207.3;206.53;206.63;50023;0
TIKR_B;5;20190325;103500;206.61;206.8;206.45;206.47;60337;0
TIKR_B;5;20190325;104000;206.47;206.98;206.47;206.84;16221;0
TIKR_B;5;20190325;104500;206.95;207.46;206.92;207.43;91638;0
TIKR_B;5;20190325;105000;207.42;207.46;206.99;207.3;50844;0
TIKR_B;5;20190325;105500;207.35;207.36;206.93;206.93;32395;0
TIKR_B;5;20190325;110000;206.95;207.4;206.6;207.36;55951;0
TIKR_B;5;20190325;110500;207.35;208.25;207.23;208.08;243526;0
TIKR_B;5;20190325;111000;208.11;208.25;207.87;208.19;44934;0
TIKR_B;5;20190325;111500;208.2;208.3;207.89;208.03;67046;0
TIKR_B;5;20190325;112000;208.07;208.75;208.07;208.71;169280;0
TIKR_B;5;20190325;112500;208.72;209.22;208.66;208.99;229163;0
TIKR_B;5;20190325;113000;209;209.19;208.66;208.99;119450;0
TIKR_B;5;20190325;113500;209.01;209.65;208.96;209.53;181876;0
TIKR_B;5;20190325;114000;209.56;209.65;209.16;209.49;140396;0
TIKR_B;5;20190325;114500;209.5;209.7;209.39;209.66;94042;0
TIKR_B;5;20190325;115000;209.63;209.7;209.35;209.36;122267;0
TIKR_B;5;20190325;115500;209.43;209.65;209.01;209.54;124790;0
TIKR_B;5;20190325;120000;209.64;210.29;209.54;210.21;267187;0
TIKR_B;5;20190325;120500;210.25;210.74;210.22;210.7;234450;0
TIKR_B;5;20190325;121000;210.7;211.13;210.61;211.13;250413;0
TIKR_B;5;20190325;121500;211.13;211.83;210.89;211.68;318083;0
TIKR_B;5;20190325;122000;211.68;211.85;211.2;211.31;263342;0
TIKR_B;5;20190325;122500;211.31;211.73;211.2;211.45;111409;0
TIKR_B;5;20190325;123000;211.45;211.8;211.42;211.7;141751;0
TIKR_B;5;20190325;123500;211.7;212.47;211.63;212.47;287124;0
TIKR_B;5;20190325;124000;212.42;213.09;212.23;212.8;357343;0
TIKR_B;5;20190325;124500;212.8;213;212.56;212.97;279066;0
TIKR_B;5;20190325;125000;212.95;213.68;212.73;213.32;354119;0
TIKR_B;5;20190325;125500;213.34;213.57;212.8;212.89;183120;0
TIKR_B;5;20190325;130000;212.87;213.07;212.45;212.69;106360;0
TIKR_B;5;20190325;130500;212.68;212.78;212.52;212.71;58743;0
TIKR_B;5;20190325;131000;212.7;212.84;212.48;212.64;75384;0
TIKR_B;5;20190325;131500;212.64;212.73;212.41;212.46;53751;0
TIKR_B;5;20190325;132000;212.44;212.74;212.41;212.62;67901;0
TIKR_B;5;20190325;132500;212.58;212.75;212.44;212.49;46034;0
TIKR_B;5;20190325;133000;212.49;212.73;212.46;212.6;52336;0
TIKR_B;5;20190325;133500;212.59;212.92;212.56;212.86;62523;0
TIKR_B;5;20190325;134000;212.89;212.94;212.62;212.64;33614;0
TIKR_B;5;20190325;134500;212.66;212.77;212.45;212.49;36203;0
TIKR_B;5;20190325;135000;212.55;212.8;212.55;212.63;32494;0
TIKR_B;5;20190325;135500;212.63;212.69;212.55;212.65;17243;0
TIKR_B;5;20190325;140000;212.6;212.65;212.45;212.46;20839;0
TIKR_B;5;20190325;140500;212.49;212.67;212.01;212.25;106950;0
TIKR_B;5;20190325;141000;212.24;212.3;211.8;211.91;88692;0
TIKR_B;5;20190325;141500;211.9;212.29;211.75;212.02;94965;0
TIKR_B;5;20190325;142000;212;212;211.43;211.48;116888;0
TIKR_B;5;20190325;142500;211.5;211.87;211.44;211.86;111456;0
TIKR_B;5;20190325;143000;211.84;212.05;211.8;211.9;41983;0
TIKR_B;5;20190325;143500;211.9;211.94;211.63;211.66;16927;0
TIKR_B;5;20190325;144000;211.66;211.85;211.65;211.84;15968;0
TIKR_B;5;20190325;144500;211.84;212;211.69;211.89;34193;0
TIKR_B;5;20190325;145000;211.89;212;211.79;211.94;34518;0
TIKR_B;5;20190325;145500;211.93;212.02;211.72;211.74;27823;0
TIKR_B;5;20190325;150000;211.8;212.43;211.75;212.41;62097;0
TIKR_B;5;20190325;150500;212.39;212.6;212.27;212.58;67122;0
TIKR_B;5;20190325;151000;212.54;212.7;212.37;212.46;71172;0
TIKR_B;5;20190325;151500;212.49;212.55;212.16;212.27;12365;0
TIKR_B;5;20190325;152000;212.32;212.55;212.12;212.15;20728;0
TIKR_B;5;20190325;152500;212.15;212.3;212.06;212.15;17979;0
TIKR_B;5;20190325;153000;212.1;212.36;212.1;212.22;34990;0
TIKR_B;5;20190325;153500;212.22;212.5;212.22;212.46;34653;0
TIKR_B;5;20190325;154000;212.46;212.49;212.1;212.41;39312;0
TIKR_B;5;20190325;154500;212.41;212.5;212.31;212.5;128313;0
TIKR_B;5;20190325;155000;212.48;213;212.38;212.95;136188;0
TIKR_B;5;20190325;155500;212.95;213.2;212.64;212.84;120864;0
TIKR_B;5;20190325;160000;212.84;212.98;212.73;212.89;50452;0
TIKR_B;5;20190325;160500;212.87;212.94;212.64;212.7;40939;0
TIKR_B;5;20190325;161000;212.69;212.87;212.58;212.78;73055;0
TIKR_B;5;20190325;161500;212.75;212.88;212.75;212.87;27392;0
TIKR_B;5;20190325;162000;212.87;212.87;212.7;212.71;13856;0
TIKR_B;5;20190325;162500;212.72;212.75;212.21;212.35;59673;0
TIKR_B;5;20190325;163000;212.34;212.59;212.17;212.5;38550;0
TIKR_B;5;20190325;163500;212.5;213.2;212.48;213.2;142114;0
TIKR_B;5;20190325;164000;213.19;213.33;212.61;212.62;144864;0
TIKR_B;5;20190325;164500;212.62;212.68;212.12;212.32;80234;0
TIKR_B;5;20190325;165000;212.32;212.75;212.2;212.2;41527;0
TIKR_B;5;20190325;165500;212.21;212.33;211.7;211.78;132082;0
